url,price,lat,long,beds,area,furnished,available
https://www.kijiji.ca/v-house-for-sale/vancouver/207-1838-renfrew-street-vancouver-british-columbia/1429205745,680000,49.2681862,-123.0437591,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/28-w-14th-avenue-vancouver-british-columbia/1435968359,1168000,49.2583376,-123.1057476,2,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/your-dream-bedroom-with-ocean-view/1442377722,1198,49.2906637,-123.1294505,,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/2203-1228-w-hastings-street-vancouver-british-columbia/1435968375,1498000,49.2889709,-123.1237606,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/904-528-beatty-street-vancouver-british-columbia/1435968376,999000,49.2807294,-123.1090431,1,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/furnished-private-student-rooms-in-downtown-vancouver/1442346272,1150,49.2759364,-123.1314358,,,True,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/large-master-bedroom-furnished-with-private-bath-downtown/1442354715,1785,49.2792239,-123.1266604,,,True,
https://www.kijiji.ca/v-land-for-sale/vancouver/building-lot/1442367909,102500,49.3960723,-123.4361646,,,,
https://www.kijiji.ca/v-house-rental/vancouver/great-location-beautiful-top-floor-apartment-of-house-3br/1442370482,2500,49.2327676,-123.0769636,3,,False,
https://www.kijiji.ca/v-house-rental/vancouver/two-bedroom-upper-level-of-a-house-7-minutes-to-ubc/1442375387,2900,49.2602462,-123.1692191,2,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/apartment-to-rent-2-bedroom-in-williams-lake-bc/1442366552,750,52.136701,-122.131631,2,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/2bedroom-basement-available-now-royal-oak-skytrain-station/1442376558,1350,49.2153542,-122.990577,2,,False,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/3br-easy-to-ubc-downtown-one-year-lease/1442391422,2700,49.2447354,-123.1486863,,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/16d-328-taylor-way-open-house-sat-jun-22nd-2-4pm/1442390783,1599000,49.3265117,-123.134379,3,,,
https://www.kijiji.ca/v-house-rental/vancouver/d131-fabulous-newly-renovated-home-near-dunbar/1439292343,4200,49.2612658,-123.1862694,2,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/1-bdrm-available-at-3618-3688-sawmill-crescent-vancouver/1442262710?enableSearchNavigationFlag=true&imageNumber=12,1475,49.2063405,-123.0255088,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/1-bdrm-available-at-3618-3688-sawmill-crescent-vancouver/1442262710?enableSearchNavigationFlag=true&imageNumber=13,1475,49.2063405,-123.0255088,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/1-bdrm-available-at-3618-3688-sawmill-crescent-vancouver/1442262710?enableSearchNavigationFlag=true&imageNumber=8,1475,49.2063405,-123.0255088,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/1-bdrm-available-at-3618-3688-sawmill-crescent-vancouver/1442262710?enableSearchNavigationFlag=true&imageNumber=11,1475,49.2063405,-123.0255088,,,False,
